id	source	abbreviation	unit	concept_id_omop_grouped	concept_name
2781	LABfi	e-tpi	U/g_Hb	NA	NA
2782	LABfi	p-trombai	s	3036489	Thrombin time
2783	LABfi	p-aptt	s	3018677	aPTT in Platelet poor plasma by Coagulation assay
279	LABfi_TKU	tonnikala	NA	NA	NA
279	LABfi_TMP	p-bil-l	NA	NA	NA
2790	LABfi_TKU	p-tt-tt	NA	NA	NA
2791	LABfi	b-trom	E9/l	3007461	Platelets [#/volume] in Blood
2794	LABfi_TMP	t-cdw	%	NA	NA
2795	LABfi	pt-trom1/2	h	NA	NA
2796	LABfi	b-tab-ty	Lomake	NA	NA
28	LABfi_TMP	s-ast	NA	NA	NA
280	LABfi_TKU	lohi	NA	NA	NA
280	LABfi_TMP	s-tni	NA	NA	NA
28001	LABfi_HUS	näytt.käs2	NA	NA	NA
28005	LABfi_HUS	pt-näkähel	NA	NA	NA
28006	LABfi_HUS	pt-dxm-r3	NA	NA	NA
28007	LABfi_HUS	e-ret-he	NA	NA	NA
2801	LABfi	b-tryp-o	Lomake	NA	NA
28010	LABfi_HUS	b-aripipr	NA	NA	NA
2802	LABfi	s-trypab	Titteri	NA	NA
28021	LABfi_HUS	s-anaab	NA	NA	NA
2803	LABfi	-trypna	Lomake	NA	NA
28034	LABfi_HUS	s.-salmaba	NA	NA	NA
2804	LABfi	dj-tryps	U/l	NA	NA
28040	LABfi_HUS	s-ypstu3	NA	NA	NA
2805	LABfi	du-tryps	ug	NA	NA
28050	LABfi_HUS	pt-gfr	NA	NA	NA
2806	LABfi	fs-tryps	ug/l	NA	NA
2807	LABfi	pa-tryps	U/l	NA	NA
2808	LABfi	f-tryps-o	Lomake	NA	NA
281	LABfi_TKU	mansikka	NA	NA	NA
281	LABfi_TMP	p-fidd	NA	NA	NA
2810	LABfi	-tbhe	Lomake	NA	NA
2810	LABfi_HUS	-tbhe2	NA	NA	NA
28100	LABfi_HUS	seas8.5sst	NA	NA	NA
28110	LABfi_HUS	-pi	NA	NA	NA
28111	LABfi_HUS	trigrseeru	NA	NA	NA
28112	LABfi_HUS	trigrhepar	NA	NA	NA
2812	LABfi	-tbvi	Lomake	3014162	Mycobacterium tuberculosis DNA [Presence] in Specimen by NAA with probe detection
28124	LABfi_HUS	coro8.5sst	NA	NA	NA
28126	LABfi_HUS	hepy/endos	NA	NA	NA
2813	LABfi	-tbvr	Lomake	3042631	Mycobacterium sp identified in Specimen
28139	LABfi_HUS	trigrnapav	NA	NA	NA
2814	LABfi	s-tubmab	Lomake	NA	NA
2814	LABfi_TMP	s-tubm-ab	titteri	NA	NA
28140	LABfi_HUS	trigrnaser	NA	NA	NA
2815	LABfi	s-morbab	Lomake	3042683	Measles virus Ab [Presence] in Serum
28151	LABfi_HUS	impr8.5sst	NA	NA	NA
28153	LABfi_HUS	impr10edta	NA	NA	NA
28154	LABfi_HUS	impr3edta	NA	NA	NA
28155	LABfi_HUS	impr10edt2	NA	NA	NA
28156	LABfi_HUS	impr4.5edt	NA	NA	NA
28158	LABfi_HUS	pt-gran-r	NA	NA	NA
28159	LABfi_HUS	fl-fluortu	NA	NA	NA
2816	LABfi	-frtuab	Titteri	3036048	Francisella tularensis Ab [Titer] in Serum
2816	LABfi_HUS	s-frtuab	NA	NA	NA
2816	LABfi_TMP	s-frtuab	titteri	NA	NA
2818	LABfi	-frtuvi	Lomake	NA	NA
2818	LABfi_TMP	-tula-vi	NA	NA	NA
2819	LABfi	s-ana	Titteri	3037522	Nuclear Ab [Titer] in Serum
2819	LABfi_TMP	s-ana-ab	titteri	NA	NA
282	LABfi_TMP	sy-sameus	NA	3024263	Appearance of Synovial fluid
28200	LABfi_HUS	b-dm2cish	NA	NA	NA
2821	LABfi	pt-st-temp	Lomake	NA	NA
2823	LABfi	pt-st-et	Lomake	NA	NA
2824	LABfi	pt-st-vib	Lomake	NA	NA
28245	LABfi_HUS	u-huumese	NA	NA	NA
28248	LABfi_HUS	fl-tric-1	NA	NA	NA
28249	LABfi_HUS	fl-tric-2	NA	NA	NA
2825	LABfi	s-tymsam	Lomake	NA	NA
2826	LABfi	du-n	mmol	NA	NA
2827	LABfi	u-n	mmol/l	NA	NA
2828	LABfi	s-tygl	Lomake	3007446	Thyroglobulin [Moles/volume] in Serum or Plasma
2829	LABfi	s-tyglab	Titteri	3025547	Thyroglobulin Ab [Units/volume] in Serum or Plasma
2829	LABfi_TMP	s-tygl-ab	titteri	NA	NA
283	LABfi_TMP	sy-lymf	%	3003329	NA
283	LABfi_TMP	sy-mononuk	%	3003329	NA
2830	LABfi	s-tygliab	Lomake	NA	NA
28300	LABfi_HUS	b-artr	NA	NA	NA
2831	LABfi	s-tymsab	Titteri	NA	NA
2831	LABfi_TMP	s-tyms-ab	titteri	NA	NA
2832	LABfi	s-tsh	mU/l	3009201	Thyrotropin [Units/volume] in Serum or Plasma
2833	LABfi	s-trh	Lomake	NA	NA
28338	LABfi_HUS	edtaverta	NA	NA	NA
2834	LABfi	s-t4	nmol/l	3014620	Thyroxine (T4) [Moles/volume] in Serum or Plasma
2835	LABfi	s-tbg	mg/l	3036566	Thyroxine binding globulin [Moles/volume] in Serum or Plasma
2836	LABfi	s-t4-v	pmol/l	3008486	Thyroxine (T4) free [Moles/volume] in Serum or Plasma
2837	LABfi	s-t4u	%	NA	NA
2838	LABfi	s-tyros	umol/l	NA	NA
284	LABfi_TKU	munankeltu	NA	NA	NA
284	LABfi_TMP	sy-muutsol	%	NA	NA
2840	LABfi	pt-tärkk-r	Lomake	NA	NA
28400	LABfi_HUS	s-t1daab	NA	NA	NA
2841	LABfi	f-tärkk-o	Lomake	NA	NA
2842	LABfi	pt-sydtaha	Lomake	NA	NA
2843	LABfi	af-unäkö-o	Lomake	NA	NA
2844	LABfi	as-unäkö-o	Lomake	NA	NA
2844	LABfi_HUS	as-unäkö-n	NA	NA	NA
28440	LABfi_HUS	x-pth	NA	NA	NA
2845	LABfi	f-unäkö-o	Lomake	NA	NA
2846	LABfi	gj-unäkö-o	Lomake	NA	NA
2847	LABfi	li-unäkö-o	Lomake	3023410	Appearance of Cerebral spinal fluid
2848	LABfi	pf-unäkö-o	Lomake	3014891	Appearance of Pleural fluid
2848	LABfi_HUS	pf-unäkö-n	NA	3014891	Appearance of Pleural fluid
2849	LABfi	sy-unäkö-o	Lomake	3024263	Appearance of Synovial fluid
2849	LABfi_HUS	sy-unäkö-n	NA	3024263	Appearance of Synovial fluid
285	LABfi_TMP	bu-gran	%	NA	NA
285	LABfi_TMP	bu-neut+eo	%	NA	NA
2850	LABfi	u-unäkö-o	Lomake	NA	NA
28500	LABfi_HUS	fl-cand-1	NA	NA	NA
28501	LABfi_HUS	2x7mledtap	NA	NA	NA
28502	LABfi_HUS	2x10mlvakp	NA	NA	NA
28503	LABfi_HUS	2x2mlgluk	NA	NA	NA
28504	LABfi_HUS	2x7mledkok	NA	NA	NA
28505	LABfi_HUS	9mlsitr.pu	NA	NA	NA
28506	LABfi_HUS	predonapas	NA	NA	NA
28507	LABfi_HUS	predovirts	NA	NA	NA
2852	LABfi	pt-pef	Lomake	NA	NA
2853	LABfi	pt-hengalp	Lomake	NA	NA
2854	LABfi	pt-brdil	Lomake	NA	NA
2855	LABfi	pt-histamp	Lomake	NA	NA
2856	LABfi	pt-kylmäp	Lomake	NA	NA
28567	LABfi_HUS	alb-osuus	NA	NA	NA
28568	LABfi_HUS	alfa1-glbo	NA	NA	NA
28569	LABfi_HUS	alfa2-glbo	NA	NA	NA
2857	LABfi	pt-metakp	Lomake	NA	NA
28570	LABfi_HUS	beeta-glbo	NA	NA	NA
28571	LABfi_HUS	gamma-glbo	NA	NA	NA
28572	LABfi_HUS	s-protein	NA	NA	NA
28573	LABfi_HUS	alb	NA	NA	NA
28574	LABfi_HUS	alfa1-glb	NA	NA	NA
28575	LABfi_HUS	alfa2-glb	NA	NA	NA
28576	LABfi_HUS	beeta-glb	NA	NA	NA
28577	LABfi_HUS	gamma-glb	NA	NA	NA
2858	LABfi	pt-pef-pa	Lomake	NA	NA
2858	LABfi_TMP	pt-pef-seu	NA	NA	NA
2859	LABfi	pt-pef-ras	Lomake	NA	NA
2859	LABfi_TMP	pt-pef-seu	NA	NA	NA
28590	LABfi_HUS	s-protfrh	NA	NA	NA
286	LABfi_TKU	mic-sienhe	NA	NA	NA
286	LABfi_TMP	bu-lymf	%	NA	NA
2860	LABfi	pt-pef-työ	Lomake	NA	NA
28601	LABfi_HUS	trigrkapil	NA	NA	NA
2861	LABfi	pt-pef-vrk	Lomake	NA	NA
2862	LABfi	f-mikros	Lomake	NA	NA
28666	LABfi_HUS	seer.2x1ml	NA	NA	NA
287	LABfi_TKU	kaseiini	NA	NA	NA
287	LABfi_TKU	nbosd 8	NA	NA	NA
287	LABfi_TMP	bu-muutsol	%	NA	NA
28700	LABfi_HUS	fl-cand-2	NA	NA	NA
288	LABfi_TKU	gluteeni	NA	NA	NA
288	LABfi_TMP	pf-muutsol	%	NA	NA
28800	LABfi_HUS	ab-hetaseh	NA	NA	NA
2883	LABfi	du-uraat	mmol	3028714	Urate [Moles/time] in 24 hour Urine
28830	LABfi_TMP	du-uraat	mmol	3028714	Urate [Moles/time] in 24 hour Urine
2884	LABfi	s-uraat	umol/l	3026493	Urate [Moles/volume] in Serum or Plasma
2885	LABfi	sy-uraat	umol/l	3042301	Urate [Moles/volume] in Synovial fluid
2886	LABfi	u-uraat	mmol/l	3027874	Urate [Moles/volume] in Urine
28860	LABfi_HUS	seas7mlred	NA	NA	NA
28860	LABfi_TMP	u-uraat	mmol/l	3027874	Urate [Moles/volume] in Urine
28861	LABfi_HUS	seas10medt	NA	NA	NA
28863	LABfi_HUS	seasvirtsa	NA	NA	NA
28864	LABfi_HUS	seas3mledt	NA	NA	NA
28865	LABfi_HUS	seas4.5edt	NA	NA	NA
2887	LABfi	du-urea	mmol	3036525	Urea [Moles/time] in 24 hour Urine
28870	LABfi_TMP	du-urea	mmol	40762261	Urea [Moles/time] in 24 hour Stool
2888	LABfi	fs-urea	mmol/l	3020779	Urea [Moles/volume] in Serum or Plasma
2888	LABfi_HUS	s-urea	NA	3020779	Urea [Moles/volume] in Serum or Plasma
2889	LABfi	sa-urea	mmol/l	NA	NA
289	LABfi_TKU	hummeri	NA	NA	NA
289	LABfi_TMP	u-gluk-m	g/keräys	NA	NA
2890	LABfi	u-urea	mmol/l	3012898	Urea [Moles/volume] in Urine
28900	LABfi_TMP	u-urea	mmol/l	3012898	Urea [Moles/volume] in Urine
2892	LABfi	pt-urea-cl	Lomake	NA	NA
2893	LABfi	f-urob	umol/kg	NA	NA
2894	LABfi	u-urob	umol/l	NA	NA
2895	LABfi	f-urob-o	Lomake	NA	NA
2896	LABfi	u-urob-o	Lomake	NA	NA
2897	LABfi	du-ubg	umol	NA	NA
2898	LABfi	f-ubg	Lomake	NA	NA
2899	LABfi	f-ubg-o	Lomake	NA	NA
29	LABfi_TMP	p-fibr	NA	NA	NA
290	LABfi_TKU	juusto,che	NA	NA	NA
290	LABfi_TMP	u-bakt	E6/l	NA	NA
2900	LABfi	u-ubg-o	Lomake	NA	NA
29007	LABfi_HUS	ts-syt-0	NA	NA	NA
29008	LABfi_HUS	ts-fnab-tk	NA	NA	NA
29009	LABfi_HUS	u-syto-tk	NA	NA	NA
2901	LABfi	u-uropep	U/h	NA	NA
29012	LABfi_HUS	hcg/kvant	NA	NA	NA
29013	LABfi_HUS	li-paketti	NA	NA	NA
29014	LABfi_HUS	mikro-bil	NA	NA	NA
29017	LABfi_HUS	b-konedif	NA	NA	NA
29018	LABfi_HUS	b-xkoelo	NA	NA	NA
29019	LABfi_HUS	punasol	NA	NA	NA
2902	LABfi	du-uporf	nmol	NA	NA
29020	LABfi_HUS	trombos	NA	NA	NA
29021	LABfi_HUS	jääplasm	NA	NA	NA
29022	LABfi_HUS	b-minidiff	NA	NA	NA
29023	LABfi_HUS	fp-kolldll	NA	NA	NA
29024	LABfi_HUS	ab-hetasel	NA	NA	NA
29027	LABfi_HUS	b-myrkky	NA	NA	NA
29028	LABfi_HUS	p-bnplo	NA	NA	NA
2903	LABfi	u-uporf-o	Lomake	NA	NA
29030	LABfi_HUS	jploct	NA	NA	NA
2905	LABfi	e-pbgd	Lomake	NA	NA
2906	LABfi	s-vaccab	Titteri	NA	NA
2907	LABfi	b-vakuly	Lomake	40763527	Lymphocytes.vacuolated [Presence] in Blood by Light microscopy
2908	LABfi	s-valpr-v	umol/l	NA	NA
2909	LABfi	pt-vp-rr	Lomake	NA	NA
291	LABfi_TKU	juusto,hom	NA	NA	NA
291	LABfi_TMP	u-levyep	kpl/nk	NA	NA
291	LABfi_TMP	u-levyepi	E6/l	NA	NA
2910	LABfi	pt-vp-ple	Lomake	NA	NA
2912	LABfi	pt-vp-dop	Lomake	NA	NA
2914	LABfi	pt-vp-kat	Lomake	NA	NA
2916	LABfi	pt-vvp-lsp	Lomake	NA	NA
2918	LABfi	pt-vp-kylp	Lomake	NA	NA
2919	LABfi	pt-vp-pa	Lomake	NA	NA
292	LABfi_TKU	kananliha	NA	NA	NA
292	LABfi_TMP	u-osmest	mOsm/kg	3026782	Osmolality of Urine
2922	LABfi	-vzvvi	Lomake	NA	NA
2923	LABfi	s-vzvab	Titteri	3016065	NA
2924	LABfi	pt-sydkatl	Lomake	NA	NA
2925	LABfi	pt-sydangl	Lomake	NA	NA
2926	LABfi	pt-koroang	Lomake	NA	NA
293	LABfi_HUS	nu-keto-o	NA	NA	NA
293	LABfi_TMP	u-eryt	E6/l	NA	NA
2932	LABfi	fp-vip	pmol/l	3051252	Vasoactive intestinal peptide [Moles/volume] in Serum or Plasma
2934	LABfi	pt-vkg	Lomake	NA	NA
2935	LABfi	b-xkoe	Lomake	3002529	NA
2935	LABfi_HUS	b-sopnäyt	NA	3044640	NA
29350	LABfi_TMP	tuotekoodi	NA	NA	NA
29351	LABfi_TMP	tuyksnro	NA	NA	NA
29352	LABfi_TMP	koetulos	NA	NA	NA
2938	LABfi	pt-bcirc	s	4047231	Circulation time, one test
2939	LABfi	pt-rr	mmHg	NA	NA
294	LABfi_TKU	persilja	NA	NA	NA
294	LABfi_TMP	sa-karba	NA	NA	NA
2940	LABfi	pt-bvol	Lomake	NA	NA
2941	LABfi	af-veri-o	Lomake	NA	NA
2942	LABfi	as-veri-o	Lomake	NA	NA
2943	LABfi_TMP	f-hb-o1	Arvio	NA	NA
2943	LABfi_TMP	f-veri-o1	Arvio	NA	NA
2944	LABfi	li-veri-o	Lomake	NA	NA
2945	LABfi	pf-veri-o	Lomake	NA	NA
2946	LABfi	sy-veri-o	Lomake	NA	NA
2947	LABfi	u-veri-o	Lomake	NA	NA
295	LABfi_TKU	lamp.liha	NA	NA	NA
295	LABfi_TMP	u-seula3	NA	NA	NA
2950	LABfi	e-vr-ty	Lomake	NA	NA
29506	LABfi_HUS	ns-staauvi	NA	NA	NA
29507	LABfi_HUS	p-hcgpika	NA	NA	NA
29508	LABfi_HUS	pt-trh-r3	NA	NA	NA
29509	LABfi_HUS	b-fidd-o	NA	NA	NA
2951	LABfi	e-aborh	Lomake	3003694	ABO and Rh group [Type] in Blood
29510	LABfi_HUS	b-hb-o	NA	NA	NA
29510	LABfi_TMP	e-abo-rh	NA	3003694	ABO and Rh group [Type] in Blood
29511	LABfi_HUS	ts-jäku	NA	NA	NA
2952	LABfi	s-aboab	Titteri	NA	NA
2952	LABfi_TMP	p-isoaggl	NA	NA	NA
2953	LABfi	s-vrab-o	Lomake	3001079	Blood group antibody screen [Presence] in Serum or Plasma
2953	LABfi_HUS	p-vrab-o	NA	3001079	Blood group antibody screen [Presence] in Serum or Plasma
2953	LABfi_TMP	p-vrab-o	NA	NA	NA
29530	LABfi_TMP	p-vrab-o	Arvio	3001079	Blood group antibody screen [Presence] in Serum or Plasma
29530	LABfi_TMP	s-verab-o	Arvio	3001079	Blood group antibody screen [Presence] in Serum or Plasma
2955	LABfi	b-vrabtu1	Lomake	3019601	Blood group antibody investigation [Interpretation] in Plasma or RBC
2955	LABfi_TMP	p-vrabtu1	NA	NA	NA
2955	LABfi_TMP	s-vrabtu1	NA	NA	NA
29550	LABfi_TMP	s-vrabtu	Lausunto	NA	NA
29551	LABfi_TMP	s-vrabtu	Lausunto	NA	NA
29552	LABfi_TMP	s-vrabtu	Lausunto	NA	NA
29553	LABfi_TMP	s-vrabtu	NA	NA	NA
29554	LABfi_TMP	s-vrabtu	NA	NA	NA
29555	LABfi_TMP	s-vrabtu	NA	NA	NA
29556	LABfi_TMP	s-vrabtu	NA	NA	NA
29557	LABfi_TMP	s-vrabtu	NA	NA	NA
29558	LABfi_TMP	s-vrabtu	NA	NA	NA
29559	LABfi_TMP	s-vrabtu	NA	NA	NA
2956	LABfi	p-aboabg	Lomake	NA	NA
2956	LABfi_HUS	b-aboabgm	NA	NA	NA
2957	LABfi	p-aboabm	Lomake	NA	NA
2958	LABfi	pt-vesi-r	Lomake	NA	NA
2959	LABfi	-vesitut	Lomake	NA	NA
296	LABfi_TKU	sinappi	NA	NA	NA
296	LABfi_TMP	du-aryls	U/vrk	NA	NA
2960	LABfi	s-rubeab	Lomake	3010937	Rubella virus Ab [Presence] in Serum
2961	LABfi	s-rubeabm	Lomake	NA	NA
2962	LABfi	s-rubeabg	Lomake	NA	NA
2966	LABfi	-virag	Lomake	NA	NA
2967	LABfi	s-virab	Lomake	NA	NA
29671	LABfi_TMP	s-virab	NA	NA	NA
297	LABfi_TKU	mallas	NA	NA	NA
297	LABfi_TMP	p-integra	NA	NA	NA
2971	LABfi_TMP	s-vir-ab8	NA	NA	NA
2972	LABfi	s-virsabg	Lomake	NA	NA
2973	LABfi	s-virsabm	Lomake	NA	NA
2974	LABfi_TMP	s-vir-lab	NA	NA	NA
2975	LABfi	-virvi	Lomake	3028433	Virus identified in Specimen by Culture
2976	LABfi	-virna	Lomake	NA	NA
2977	LABfi	b-viskos	Poise	3028652	Viscosity of Blood
2978	LABfi	p-viskos	Poise	3024316	Viscosity of Plasma
2979	LABfi	s-viskos	Poise	3010493	Viscosity of Serum
298	LABfi_TKU	s-sakspäe	NA	NA	NA
298	LABfi_TKU	sakspä,ruo	NA	NA	NA
298	LABfi_TMP	s-integra	NA	NA	NA
2980	LABfi	sy-viskos	Poise	3040771	Viscosity of Synovial fluid
2982	LABfi	pt-vuotaii	Min	NA	NA
2982	LABfi_TMP	pt-vuotai	min	NA	NA
2983	LABfi	pt-kons-r	Lomake	NA	NA
2985	LABfi	s-yersab	Titteri	3038981	NA
2986	LABfi	s-yersaba	Lomake	NA	NA
29861	LABfi_TMP	s-ent3aba	titteri	NA	NA
29862	LABfi_TMP	s-ent9aba	titteri	NA	NA
29863	LABfi_TMP	-pseia,aba	titteri	NA	NA
29864	LABfi_TMP	s-pse3aba	titteri	NA	NA
2987	LABfi	s-yersabg	Lomake	NA	NA
29871	LABfi_TMP	s-ent3abg	titteri	NA	NA
29872	LABfi_TMP	s-ent9abg	titteri	NA	NA
29873	LABfi_TMP	-pseia,abg	titteri	NA	NA
29874	LABfi_TMP	s-pse3abg	titteri	NA	NA
2988	LABfi	s-yersabm	Lomake	NA	NA
29881	LABfi_TMP	s-ent3abm	titteri	NA	NA
29882	LABfi_TMP	s-ent9abm	titteri	NA	NA
29883	LABfi_TMP	-pseia,abm	titteri	NA	NA
29884	LABfi_TMP	s-pse3abm	titteri	NA	NA
29885	LABfi_TMP	s-yer3ab	titteri	NA	NA
29886	LABfi_TMP	s-yer9ab	titteri	NA	NA
29887	LABfi_TMP	s-yerp1ab	titteri	NA	NA
29888	LABfi_TMP	s-yerp3ab	titteri	NA	NA
2989	LABfi	f-yersvi	Lomake	3014765	Yersinia sp identified in Stool by Organism specific culture
299	LABfi_TKU	päärynä	NA	NA	NA
299	LABfi_TMP	p-tni	NA	NA	NA
2990	LABfi	af-ada	U/l	NA	NA
2991	LABfi	s-ada	U/l	3052649	Adenosine deaminase [Enzymatic activity/volume] in Serum or Plasma
2992	LABfi	u-atp	mmol/l	NA	NA
2993	LABfi	p-adrnor	nmol/l	NA	NA
2994	LABfi	s-albgly	nmol/l	NA	NA
2996	LABfi	s-afp-o	Lomake	NA	NA
2997	LABfi	di-al	umol/l	NA	NA
2998	LABfi	s-al	umol/l	NA	NA
2998	LABfi_TMP	p-al	umol/l	NA	NA
2999	LABfi	s-amfet-o	Lomake	NA	NA
3	LABfi_TMP	-kodak	NA	NA	NA
3	LABfi_TMP	s-kodak	NA	NA	NA
30	LABfi_TMP	kodak/vast	NA	NA	NA
300	LABfi_TKU	persikka	NA	NA	NA
300	LABfi_TMP	erikoiskem	NA	NA	NA
3000	LABfi	s-ami	mg/l	21494227	Amikacin free [Mass/volume] in Serum or Plasma
30001	LABfi_HUS	s-prl-r0	NA	NA	NA
30002	LABfi_HUS	s-prl-20	NA	NA	NA
30004	LABfi_HUS	s-prl-60	NA	NA	NA
30005	LABfi_HUS	s-kors-tk	NA	NA	NA
30006	LABfi_HUS	s-kors-30	NA	NA	NA
30007	LABfi_HUS	s-kors-60	NA	NA	NA
30021	LABfi_HUS	s-kors-d1	NA	NA	NA
30022	LABfi_HUS	s-kors-d2	NA	NA	NA
30025	LABfi_HUS	-infu-o	NA	NA	NA
30026	LABfi_HUS	p-metnor	NA	NA	NA
30027	LABfi_HUS	u-alb-mi	NA	NA	NA
3003	LABfi	s-amobr-o	Lomake	NA	NA
30035	LABfi_HUS	u-iglc-o	NA	NA	NA
3004	LABfi	s-amyl-ma	Lomake	NA	NA
30043	LABfi_HUS	ps-strealv	NA	NA	NA
30044	LABfi_HUS	p-tt.ak	NA	NA	NA
30045	LABfi_HUS	s-amika-0	NA	NA	NA
30046	LABfi_HUS	s-amika-1	NA	NA	NA
30049	LABfi_HUS	fb-nh4	NA	NA	NA
3005	LABfi_HUS	pt-antip-r	NA	NA	NA
30050	LABfi_HUS	u-tutk-6	NA	NA	NA
30054	LABfi_HUS	p-aset	NA	NA	NA
30055	LABfi_HUS	p-l-dopa	NA	NA	NA
30057	LABfi_HUS	s-meoh-o	NA	NA	NA
30058	LABfi_HUS	s-sotal	NA	NA	NA
30059	LABfi_HUS	s-etgly-o	NA	NA	NA
3006	LABfi	s-asat-mc	U/l	NA	NA
30060	LABfi_HUS	u-mhist/kr	NA	NA	NA
30062	LABfi_HUS	s-insu-t	NA	NA	NA
30063	LABfi_HUS	-kvantvir	NA	NA	NA
30064	LABfi_HUS	p-prokal	NA	NA	NA
30066	LABfi_HUS	s-fe-2h	NA	NA	NA
30067	LABfi_HUS	s-fe-4h	NA	NA	NA
30068	LABfi_HUS	fs-nca-ion	NA	NA	NA
30069	LABfi_HUS	fs-ph	NA	NA	NA
3007	LABfi	s-asat-cy	U/l	NA	NA
30071	LABfi_HUS	li-neuro1	NA	NA	NA
30072	LABfi_HUS	s-neuro1	NA	NA	NA
30073	LABfi_HUS	li-neuro2	NA	NA	NA
30075	LABfi_HUS	b-campath	NA	NA	NA
30076	LABfi_HUS	fs-gluk-r0	NA	NA	NA
30077	LABfi_HUS	s-gluk-60	NA	NA	NA
30078	LABfi_HUS	s-gluk-2h	NA	NA	NA
30079	LABfi_HUS	s-gluk-20	NA	NA	NA
3008	LABfi	am-b2miglo	ug/l	NA	NA
30080	LABfi_HUS	s-gluk-40	NA	NA	NA
30084	LABfi_HUS	e-aborh	NA	NA	NA
30085	LABfi_HUS	s-tsh-r0	NA	NA	NA
30086	LABfi_HUS	s-tsh-20	NA	NA	NA
30087	LABfi_HUS	s-tsh-60	NA	NA	NA
3009	LABfi	sa-b2miglo	ug/l	NA	NA
30093	LABfi_HUS	s-d-25.	NA	42529188	25-Hydroxyvitamin D3+25-Hydroxyvitamin D2 [Moles/volume] in Serum or Plasma by Immunoassay
30094	LABfi_HUS	u-hcyst	NA	NA	NA
30095	LABfi_HUS	b-mpx-d	NA	NA	NA
30096	LABfi_HUS	p-ck-b/ck	NA	NA	NA
30098	LABfi_HUS	b-cmv eac	NA	NA	NA
301	LABfi_TMP	u-nitr-o	Arvio	NA	NA
3010	LABfi	pt-b2mi-cl	Lomake	NA	NA
30102	LABfi_HUS	-matoepä	NA	NA	NA
3011	LABfi	du-btg	ug/l	NA	NA
30110	LABfi_HUS	ex-tbvr	NA	NA	NA
30114	LABfi_HUS	b-malaria	NA	NA	NA
30115	LABfi_HUS	-hiivty	NA	NA	NA
30119	LABfi_HUS	du-osmol	NA	NA	NA
3012	LABfi	p-btg	ug/l	NA	NA
30120	LABfi_HUS	li-vzosabm	NA	NA	NA
30121	LABfi_HUS	fs-ldlko	NA	NA	NA
30123	LABfi_HUS	ub-hivvi	NA	NA	NA
30125	LABfi_HUS	s-bil-kjk	NA	NA	NA
30127	LABfi_HUS	b-sca-pak	NA	NA	NA
30129	LABfi_HUS	s-parocf	NA	NA	NA
3013	LABfi	s-bubar-o	Lomake	NA	NA
30130	LABfi_HUS	s-trglaba	NA	NA	NA
30131	LABfi_HUS	s-aga-ab	NA	NA	NA
30132	LABfi_HUS	s-home-ab	NA	NA	NA
30133	LABfi_HUS	s-enaabel	NA	NA	NA
30134	LABfi_HUS	s-jo1abel	NA	NA	NA
30135	LABfi_HUS	s-rnpabel	NA	NA	NA
30136	LABfi_HUS	s-ssaabel	NA	NA	NA
30137	LABfi_HUS	s-ssbabel	NA	NA	NA
30138	LABfi_HUS	s-smabel	NA	NA	NA
3014	LABfi	s-c1	Lomake	NA	NA
30141	LABfi_HUS	-tbty1	NA	NA	NA
30143	LABfi_HUS	ts-lymark	NA	NA	NA
30144	LABfi_HUS	bm-cmveatx	NA	NA	NA
30145	LABfi_HUS	pt-helicib	NA	NA	NA
3015	LABfi	e-coomb-o	Lomake	40758895	NA
30154	LABfi_HUS	virpäiv2	NA	NA	NA
30159	LABfi_HUS	pt-ekgpa2	NA	NA	NA
30162	LABfi_HUS	v-ca	NA	NA	NA
30163	LABfi_HUS	ukysc	NA	NA	NA
30164	LABfi_HUS	o-crps	NA	NA	NA
30165	LABfi_HUS	rotfr	NA	NA	NA
30168	LABfi_HUS	lalb	NA	NA	NA
30169	LABfi_HUS	s.-cdt	NA	NA	NA
3017	LABfi	s-diats-o	Lomake	NA	NA
30172	LABfi_HUS	p-testlup	NA	NA	NA
30173	LABfi_HUS	du-albu	NA	NA	NA
30176	LABfi_HUS	u-test-fr	NA	NA	NA
3018	LABfi	s-fenyt-o	Lomake	NA	NA
30181	LABfi_HUS	p-testtni	NA	NA	NA
30182	LABfi_HUS	p-testbnp	NA	NA	NA
30184	LABfi_HUS	s-myli	NA	NA	NA
30185	LABfi_HUS	s-myld	NA	NA	NA
30186	LABfi_HUS	s-myla	NA	NA	NA
30188	LABfi_HUS	s-myle3	NA	NA	NA
30189	LABfi_HUS	-bopenho.	NA	NA	NA
3019	LABfi	b-digoks	nmol/l	3027456	Digoxin [Moles/volume] in Serum or Plasma
30190	LABfi_HUS	u-orotaat	NA	NA	NA
30195	LABfi_HUS	pt-nivelg	NA	NA	NA
30199	LABfi_HUS	pt-munkapg	NA	NA	NA
302	LABfi_TKU	pekaanipäh	NA	NA	NA
302	LABfi_TMP	u-leuk-o	Arvio	NA	NA
3020	LABfi	ts-digoks	nmol/l	NA	NA
30206	LABfi_HUS	p-vwf-ag	NA	NA	NA
30207	LABfi_HUS	ly-b-cd19p	NA	NA	NA
3021	LABfi	u-disul-o	Lomake	NA	NA
3022	LABfi	s-enaab	Titteri	3013293	Extractable nuclear Ab [Presence] in Serum
3022	LABfi_TMP	s-ena-ab	TITTERI	NA	NA
30220	LABfi_TMP	s-ena-ab	NA	NA	NA
30221	LABfi_TMP	s-enaab.	NA	3013293	Extractable nuclear Ab [Presence] in Serum
